timestamp,initial_price,final_price,tick_count,max_gap,volume_sum,future_return,target,label_source,label_threshold,label_version
2025-07-18 14:15:00,118992.3,117940.6,15,60.0,421.122275,-0.008838387021681136,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-08-31 00:30:00,108905.7,109211.7,15,60.0,131.542332,0.0028097702875055867,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-03-30 14:45:00,67166.6,67802.4,15,60.0,293.939481,0.00946601435832659,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-07-22 02:45:00,117280.6,117019.1,15,60.0,84.01924700000001,-0.002229695277820865,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-05-05 13:45:00,93976.8,94232.7,15,60.0,336.995676,0.002723012488188483,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-05-19 13:30:00,102565.8,103034.0,15,60.0,245.542028,0.004564874451327757,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-01-06 21:45:00,93634.0,93258.9,15,60.0,176.733838,-0.004006023453019222,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-03-16 03:15:00,72493.0,72854.6,15,60.0,133.530623,0.004988067813444068,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-11-04 06:30:00,104889.4,104524.9,15,60.0,143.667872,-0.003475088998506966,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-06-03 10:00:00,67087.6,67304.7,15,60.0,204.175882,0.003236067469994276,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-07-30 00:15:00,117978.1,117710.6,15,60.0,52.315525,-0.0022673699610351217,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-05-29 07:30:00,73605.6,73412.1,15,60.0,172.282326,-0.00262887606377772,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-01-07 17:15:00,91263.6,91603.0,15,60.0,125.191388,0.003718897786192857,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-05-22 18:45:00,76129.0,76532.9,15,60.0,388.98867,0.005305468349774578,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-02-04 11:30:00,75872.0,76036.0,15,60.0,88.02721199999999,0.0021615352172079006,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-08-25 19:30:00,111867.3,111177.3,15,60.0,193.733277,-0.006168022290696153,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-01-27 15:00:00,87716.3,87974.1,15,60.0,269.364807,0.002939020455719176,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-11-26 17:45:00,89564.8,89842.6,15,60.0,302.403771,0.0031016649397977753,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-03-03 15:00:00,66576.8,66867.6,15,60.0,204.214147,0.004367887912906576,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-02-23 03:30:00,64868.5,65013.1,15,60.0,170.82729999999998,0.002229125076115469,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-07-09 22:00:00,110969.0,111319.2,15,60.0,198.502897,0.003155836314646378,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-03-08 05:15:00,66972.1,67126.4,15,60.0,63.082755,0.0023039444783721284,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-07-28 20:30:00,117577.0,117847.5,15,60.0,69.690963,0.0023006200192214267,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-07-25 09:45:00,115572.5,116027.8,15,60.0,242.81623100000002,0.003939518484068433,1.0,bybit_spot_1m_ohlcv,0.002,v1
